user_id,course_id,enrolment-date,country,date_joined,grade,date_earned,joined_time,enrolment_time,earned_time,organisation,course_number,modules_attempted
113,course-v1,2024-11-12 20:10:55.697,IE,2024-11-12 20:10:24.347,0.0,2024-11-28 15:48:21.607,20:10:24,20:10:55,15:48:21,HU,MC44v1,61
114,course-v1,2024-11-12 20:45:48.343,IE,2024-11-12 20:44:37.076,0.0,2024-11-17 01:18:57.236,20:44:37,20:45:48,01:18:57,HU,MC44v1,67
115,course-v1,2024-11-12 21:06:05.579,IE,2024-11-12 21:05:58.332,0.0,2024-11-15 03:24:29.960,21:05:58,21:06:05,03:24:29,HU,MC44v1,67
116,course-v1,2024-11-13 07:40:24.319,IE,2024-11-13 07:40:10.516,0.0,2024-11-19 22:13:56.969,07:40:10,07:40:24,22:13:56,HU,MC44v1,66
117,course-v1,2024-11-13 08:31:12.470,IE,2024-11-13 08:29:10.762,0.0,2024-11-14 12:00:02.995,08:29:10,08:31:12,12:00:02,HU,MC44v1,67
118,course-v1,2024-11-13 10:06:33.475,IE,2024-11-13 10:06:22.339,0.0,2024-11-13 11:40:11.728,10:06:22,10:06:33,11:40:11,HU,MC44v1,61
119,course-v1,2024-11-13 10:13:32.488,ES,2024-11-13 10:13:20.872,0.0,,10:13:20,10:13:32,,HU,MC43v1,4
119,course-v1,2024-11-13 10:20:54.581,ES,2024-11-13 10:13:20.872,0.0,,10:13:20,10:20:54,,UPV,MC21v1,0
120,course-v1,2024-11-13 11:02:11.441,IE,2024-11-13 10:50:47.120,0.0,2024-11-13 11:21:59.169,10:50:47,11:02:11,11:21:59,HU,MC44v1,64
121,course-v1,2024-11-13 12:21:15.115,IE,2024-11-13 12:20:53.972,0.0,2024-11-13 16:21:20.409,12:20:53,12:21:15,16:21:20,HU,MC44v1,66
122,course-v1,2024-11-13 13:52:06.684,IE,2024-11-13 13:51:58.529,0.0,2024-11-21 00:21:17.933,13:51:58,13:52:06,00:21:17,HU,MC44v1,67
123,course-v1,2024-11-13 14:35:30.767,IE,2024-11-13 14:35:11.878,0.0,2024-11-21 16:38:09.739,14:35:11,14:35:30,16:38:09,HU,MC44v1,67
124,course-v1,2024-11-13 15:14:03.186,IE,2024-11-13 15:13:19.877,0.0,2024-11-20 20:26:35.158,15:13:19,15:14:03,20:26:35,HU,MC44v1,67
125,course-v1,2024-11-13 15:14:44.796,IE,2024-11-13 15:14:39.046,0.0,2024-11-26 13:39:26.474,15:14:39,15:14:44,13:39:26,HU,MC44v1,67
126,course-v1,2024-11-13 15:29:01.103,IE,2024-11-13 15:28:49.991,0.0,2024-11-13 16:31:57.524,15:28:49,15:29:01,16:31:57,HU,MC44v1,65
127,course-v1,2024-11-13 16:23:35.478,IE,2024-11-13 16:23:31.025,0.0,2024-11-13 16:42:28.793,16:23:31,16:23:35,16:42:28,HU,MC44v1,53
128,course-v1,2024-11-13 16:51:38.073,IE,2024-11-13 16:51:30.633,0.0,2024-11-13 20:26:05.613,16:51:30,16:51:38,20:26:05,HU,MC44v1,67
129,course-v1,2024-11-13 18:07:56.492,IE,2024-11-13 17:09:12.561,0.0,2024-11-13 22:07:07.676,17:09:12,18:07:56,22:07:07,HU,MC44v1,67
129,course-v1,2024-11-13 17:10:13.391,IE,2024-11-13 17:09:12.561,0.0,,17:09:12,17:10:13,,UCOI,MC12v1,26
130,course-v1,2024-11-13 17:16:29.287,IE,2024-11-13 17:15:20.517,0.0,2024-11-26 00:50:39.522,17:15:20,17:16:29,00:50:39,HU,MC44v1,67
131,course-v1,2024-11-13 18:57:38.123,IE,2024-11-13 18:56:53.087,0.0,2024-11-13 20:17:15.465,18:56:53,18:57:38,20:17:15,HU,MC44v1,53
132,course-v1,2024-11-13 19:29:33.988,IE,2024-11-13 19:29:29.396,0.0,2024-11-28 17:50:55.610,19:29:29,19:29:33,17:50:55,HU,MC44v1,66
133,course-v1,2024-11-13 20:54:55.570,IE,2024-11-13 20:54:45.539,0.0,2024-11-13 23:29:44.665,20:54:45,20:54:55,23:29:44,HU,MC44v1,67
134,course-v1,2024-11-13 20:55:29.804,IE,2024-11-13 20:55:18.710,0.0,,20:55:18,20:55:29,,HU,MC44v1,0
135,course-v1,2024-11-13 21:40:02.631,IE,2024-11-13 21:39:55.117,0.0,2024-11-14 00:24:18.356,21:39:55,21:40:02,00:24:18,HU,MC44v1,67
136,course-v1,2024-11-13 22:55:31.220,IE,2024-11-13 22:55:24.944,0.0,2024-11-14 01:13:43.187,22:55:24,22:55:31,01:13:43,HU,MC44v1,67
137,course-v1,2024-11-13 23:29:54.530,IE,2024-11-13 23:29:49.654,0.0,2024-11-14 12:07:46.386,23:29:49,23:29:54,12:07:46,HU,MC44v1,53
138,course-v1,2024-11-14 08:08:09.702,IE,2024-11-14 08:06:54.839,0.0,2024-11-14 08:57:48.288,08:06:54,08:08:09,08:57:48,HU,MC44v1,53
140,course-v1,2024-11-14 09:48:13.066,IE,2024-11-14 09:48:09.610,0.0,2024-11-21 10:06:26.167,09:48:09,09:48:13,10:06:26,HU,MC44v1,64
141,course-v1,2024-11-14 10:12:58.228,IE,2024-11-14 10:12:51.434,0.0,2024-11-18 14:33:26.611,10:12:51,10:12:58,14:33:26,HU,MC44v1,55
142,course-v1,2024-11-14 10:32:12.028,IE,2024-11-14 10:31:47.918,0.0,2024-11-28 20:05:49.082,10:31:47,10:32:12,20:05:49,HU,MC44v1,67
143,course-v1,2024-11-14 11:10:11.799,IE,2024-11-14 11:10:05.140,0.0,2024-11-14 13:25:29.620,11:10:05,11:10:11,13:25:29,HU,MC44v1,67
144,course-v1,2024-11-14 11:18:05.415,IE,2024-11-14 11:18:00.685,0.0,2024-11-30 20:07:00.579,11:18:00,11:18:05,20:07:00,HU,MC44v1,67
145,course-v1,2024-11-27 16:52:24.232,IE,2024-11-14 11:46:01.881,0.0,2024-11-27 19:57:22.255,11:46:01,16:52:24,19:57:22,HU,MC44v1,65
145,course-v1,2024-11-14 11:49:51.530,IE,2024-11-14 11:46:01.881,0.0,,11:46:01,11:49:51,,UPV,MC18v1,14
146,course-v1,2024-11-14 12:33:29.062,IE,2024-11-14 12:33:18.421,0.0,2024-11-15 11:22:05.314,12:33:18,12:33:29,11:22:05,HU,MC44v1,67
147,course-v1,2024-11-14 13:21:03.593,IE,2024-11-14 13:20:57.194,0.0,2024-11-14 14:59:45.736,13:20:57,13:21:03,14:59:45,HU,MC44v1,65
148,course-v1,2024-11-14 13:44:31.382,IE,2024-11-14 13:41:51.516,0.0,2024-11-14 14:02:42.470,13:41:51,13:44:31,14:02:42,HU,MC44v1,53
149,course-v1,2024-11-14 14:41:14.346,IE,2024-11-14 14:41:08.561,0.0,2024-11-19 12:46:20.108,14:41:08,14:41:14,12:46:20,HU,MC44v1,57
150,course-v1,2024-11-14 14:56:30.818,IE,2024-11-14 14:56:15.508,0.0,2024-11-14 18:07:33.678,14:56:15,14:56:30,18:07:33,HU,MC44v1,67
151,course-v1,2024-11-14 15:39:20.553,IE,2024-11-14 15:32:36.014,0.0,2024-11-14 18:33:47.181,15:32:36,15:39:20,18:33:47,HU,MC44v1,64
152,course-v1,2024-11-14 16:02:07.282,IE,2024-11-14 16:01:03.046,0.0,2024-11-15 08:43:58.428,16:01:03,16:02:07,08:43:58,HU,MC44v1,67
153,course-v1,2024-11-14 16:11:18.749,IE,2024-11-14 16:11:04.135,0.0,2024-11-14 17:17:21.841,16:11:04,16:11:18,17:17:21,HU,MC44v1,66
154,course-v1,2024-11-14 17:44:52.405,IE,2024-11-14 17:44:47.364,0.0,2024-11-14 22:32:04.309,17:44:47,17:44:52,22:32:04,HU,MC44v1,67
155,course-v1,2024-11-14 18:06:32.058,IE,2024-11-14 18:06:26.071,0.0,2024-11-15 00:40:27.297,18:06:26,18:06:32,00:40:27,HU,MC44v1,61
156,course-v1,2024-11-14 18:09:53.033,IE,2024-11-14 18:09:46.396,0.0,2024-11-14 20:51:02.412,18:09:46,18:09:53,20:51:02,HU,MC44v1,67
157,course-v1,2024-11-14 18:52:42.342,IE,2024-11-14 18:52:37.583,0.0,2024-11-14 19:55:18.729,18:52:37,18:52:42,19:55:18,HU,MC44v1,67
158,course-v1,2024-11-14 18:53:27.311,IE,2024-11-14 18:53:20.361,0.0,2024-11-14 19:43:30.416,18:53:20,18:53:27,19:43:30,HU,MC44v1,57
159,course-v1,2024-11-14 20:21:42.807,IE,2024-11-14 20:21:07.869,0.0,2024-11-14 20:36:32.788,20:21:07,20:21:42,20:36:32,HU,MC44v1,66
160,course-v1,2024-11-14 21:49:48.460,IE,2024-11-14 21:49:41.658,0.0,2024-11-29 22:39:57.195,21:49:41,21:49:48,22:39:57,HU,MC44v1,66
161,course-v1,2024-11-14 22:02:54.882,IE,2024-11-14 22:02:50.174,0.0,,22:02:50,22:02:54,,HU,MC44v1,53
162,course-v1,2024-11-14 22:31:41.753,FR,2024-11-14 22:31:38.399,0.0,2024-11-14 22:45:53.224,22:31:38,22:31:41,22:45:53,HU,MC44v1,61
163,course-v1,2024-11-14 22:45:29.215,IE,2024-11-14 22:45:22.458,0.0,2024-11-30 02:52:59.802,22:45:22,22:45:29,02:52:59,HU,MC44v1,53
164,course-v1,2024-11-15 00:03:27.479,IE,2024-11-15 00:00:35.570,0.0,2024-11-24 13:49:20.990,00:00:35,00:03:27,13:49:20,HU,MC44v1,65
165,course-v1,2024-11-15 00:43:47.286,IE,2024-11-15 00:43:32.935,0.0,2024-11-15 01:05:32.353,00:43:32,00:43:47,01:05:32,HU,MC44v1,54
166,course-v1,2024-11-15 01:08:27.315,IE,2024-11-15 01:08:20.222,0.0,2024-11-15 01:50:52.836,01:08:20,01:08:27,01:50:52,HU,MC44v1,64
167,course-v1,2024-11-15 05:46:08.409,IE,2024-11-15 05:45:53.786,0.0,2024-11-15 06:31:12.846,05:45:53,05:46:08,06:31:12,HU,MC44v1,55
168,course-v1,2024-11-15 09:31:08.613,IE,2024-11-15 09:31:03.512,0.0,2024-11-15 10:56:00.317,09:31:03,09:31:08,10:56:00,HU,MC44v1,67
169,course-v1,2024-11-15 10:17:18.549,IE,2024-11-15 10:15:13.857,0.0,2024-11-27 20:46:42.765,10:15:13,10:17:18,20:46:42,HU,MC44v1,67
170,course-v1,2024-11-15 10:23:40.841,IE,2024-11-15 10:20:00.207,0.0,2024-11-20 11:17:22.686,10:20:00,10:23:40,11:17:22,HU,MC44v1,67
171,course-v1,2024-11-15 11:08:16.257,IE,2024-11-15 11:05:45.312,0.0,2024-11-25 12:14:31.026,11:05:45,11:08:16,12:14:31,HU,MC44v1,66
172,course-v1,2024-11-15 17:14:01.044,IE,2024-11-15 17:13:56.362,0.0,2024-11-16 00:12:32.445,17:13:56,17:14:01,00:12:32,HU,MC44v1,67
174,course-v1,2024-11-15 21:54:31.686,IE,2024-11-15 21:54:26.525,0.0,2024-11-25 21:29:36.747,21:54:26,21:54:31,21:29:36,HU,MC44v1,66
175,course-v1,2024-11-16 12:09:04.897,IE,2024-11-16 12:08:58.223,0.0,2024-11-16 12:23:45.051,12:08:58,12:09:04,12:23:45,HU,MC44v1,54
176,course-v1,2024-11-16 12:32:11.279,IE,2024-11-16 12:31:58.021,0.0,,12:31:58,12:32:11,,HU,MC44v1,6
177,course-v1,2024-11-16 14:21:29.027,IE,2024-11-16 14:20:56.109,0.0,2024-11-26 11:48:46.494,14:20:56,14:21:29,11:48:46,HU,MC44v1,67
178,course-v1,2024-11-17 07:30:53.926,IE,2024-11-17 07:30:41.031,0.0,,07:30:41,07:30:53,,HU,MC44v1,1
179,course-v1,2024-11-17 15:19:37.948,IE,2024-11-17 15:19:32.412,0.0,2024-11-18 16:33:55.774,15:19:32,15:19:37,16:33:55,HU,MC44v1,67
180,course-v1,2024-11-17 15:49:37.659,IE,2024-11-17 15:49:26.049,0.0,2024-11-25 23:12:41.200,15:49:26,15:49:37,23:12:41,HU,MC44v1,67
181,course-v1,2024-11-17 22:27:18.724,IE,2024-11-17 22:27:08.792,0.0,2024-11-17 23:07:53.556,22:27:08,22:27:18,23:07:53,HU,MC44v1,67
182,course-v1,2024-11-18 10:04:13.070,IE,2024-11-18 10:04:03.869,0.0,2024-11-18 11:55:14.470,10:04:03,10:04:13,11:55:14,HU,MC44v1,67
183,course-v1,2024-11-18 10:42:07.033,IE,2024-11-18 10:42:01.541,0.0,2024-11-18 15:30:09.357,10:42:01,10:42:07,15:30:09,HU,MC44v1,67
185,course-v1,2024-11-18 11:15:48.435,IE,2024-11-18 11:15:42.393,0.0,2024-11-26 15:41:55.890,11:15:42,11:15:48,15:41:55,HU,MC44v1,67
186,course-v1,2024-11-18 12:34:00.854,IE,2024-11-18 12:33:41.680,0.0,2024-11-19 15:06:08.390,12:33:41,12:34:00,15:06:08,HU,MC44v1,65
187,course-v1,2024-11-18 14:20:26.103,IE,2024-11-18 14:20:18.193,0.0,2024-11-18 14:41:18.889,14:20:18,14:20:26,14:41:18,HU,MC44v1,53
188,course-v1,2024-11-18 14:43:52.454,IE,2024-11-18 14:43:37.331,0.0,,14:43:37,14:43:52,,HU,MC44v1,0
189,course-v1,2024-11-18 15:50:21.957,IE,2024-11-18 15:49:15.127,0.0,2024-11-30 01:01:34.955,15:49:15,15:50:21,01:01:34,HU,MC44v1,67
190,course-v1,2024-11-18 17:16:07.827,IE,2024-11-18 17:15:59.279,0.0,2024-11-21 11:22:15.379,17:15:59,17:16:07,11:22:15,HU,MC44v1,67
191,course-v1,2024-11-18 18:10:32.631,IE,2024-11-18 18:10:18.509,0.0,2024-11-19 20:59:00.331,18:10:18,18:10:32,20:59:00,HU,MC44v1,66
192,course-v1,2024-11-18 18:19:10.176,IE,2024-11-18 18:19:00.824,0.0,2024-11-23 14:09:21.691,18:19:00,18:19:10,14:09:21,HU,MC44v1,67
193,course-v1,2024-11-18 20:42:55.018,FR,2024-11-18 20:42:43.375,0.0,,20:42:43,20:42:55,,UGA,MC34v1,12
194,course-v1,2024-11-18 21:46:10.152,FR,2024-11-18 21:35:47.671,0.0,2024-12-21 22:16:06.548,21:35:47,21:46:10,22:16:06,UGA,MC34v1,56
194,course-v1,2024-11-21 09:20:31.672,FR,2024-11-18 21:35:47.671,0.0,2024-12-21 22:30:54.396,21:35:47,09:20:31,22:30:54,UGA,MC35v1,44
195,course-v1,2024-11-18 22:00:00.323,IE,2024-11-18 21:59:54.042,0.0,2024-11-21 20:10:46.791,21:59:54,22:00:00,20:10:46,HU,MC44v1,67
196,course-v1,2024-11-19 09:21:24.082,IE,2024-11-19 09:21:16.244,0.0,2024-11-19 09:46:05.902,09:21:16,09:21:24,09:46:05,HU,MC44v1,53
198,course-v1,2024-11-19 09:50:13.507,PT,2024-11-19 09:49:50.090,0.0,,09:49:50,09:50:13,,UCOI,MC11v1,0
198,course-v1,2024-12-07 23:10:05.204,PT,2024-11-19 09:49:50.090,0.0,,09:49:50,23:10:05,,UCOI,MC14v1,19
198,course-v1,2024-12-07 23:10:00.003,PT,2024-11-19 09:49:50.090,0.0,,09:49:50,23:10:00,,UCOI,MC15v1,22
199,course-v1,2024-11-19 10:34:51.523,IE,2024-11-19 10:34:43.768,0.0,,10:34:43,10:34:51,,HU,MC44v1,0
200,course-v1,2024-11-19 10:49:33.333,IE,2024-11-19 10:49:26.441,0.0,2024-11-19 12:33:07.839,10:49:26,10:49:33,12:33:07,HU,MC44v1,67
201,course-v1,2024-11-19 11:02:40.754,IE,2024-11-19 11:02:34.844,0.0,2024-11-20 11:49:02.708,11:02:34,11:02:40,11:49:02,HU,MC44v1,67
202,course-v1,2024-11-19 11:44:41.349,IE,2024-11-19 11:44:37.682,0.0,2024-11-19 12:37:10.506,11:44:37,11:44:41,12:37:10,HU,MC44v1,67
203,course-v1,2024-11-19 12:02:45.202,IE,2024-11-19 12:02:39.585,0.0,2024-11-30 13:57:31.078,12:02:39,12:02:45,13:57:31,HU,MC44v1,53
204,course-v1,2024-11-19 12:11:34.102,IE,2024-11-19 12:11:20.944,0.0,2024-11-19 15:53:41.094,12:11:20,12:11:34,15:53:41,HU,MC44v1,53
205,course-v1,2024-11-19 13:15:33.015,IE,2024-11-19 13:13:16.909,0.0,2024-11-30 06:36:04.895,13:13:16,13:15:33,06:36:04,HU,MC44v1,66
206,course-v1,2024-11-19 13:50:18.443,IE,2024-11-19 13:50:13.545,0.0,2024-11-19 15:58:00.922,13:50:13,13:50:18,15:58:00,HU,MC44v1,67
207,course-v1,2024-11-19 16:42:31.502,IE,2024-11-19 16:42:24.941,0.0,2024-11-19 20:26:58.048,16:42:24,16:42:31,20:26:58,HU,MC44v1,66
208,course-v1,2024-11-19 21:37:35.480,IN,2024-11-19 21:37:26.457,0.0,,21:37:26,21:37:35,,UPV,MC18v1,2
209,course-v1,2024-11-20 09:35:57.552,IE,2024-11-20 09:34:13.052,0.0,2024-11-20 16:30:33.224,09:34:13,09:35:57,16:30:33,HU,MC44v1,66
210,course-v1,2024-11-20 11:44:40.559,IE,2024-11-20 11:44:35.784,0.0,2024-12-03 00:30:14.884,11:44:35,11:44:40,00:30:14,HU,MC44v1,67
213,course-v1,2024-11-20 12:35:53.902,IE,2024-11-20 12:35:34.600,0.0,2024-11-23 19:50:28.611,12:35:34,12:35:53,19:50:28,HU,MC44v1,67
214,course-v1,2024-11-20 12:44:06.208,IE,2024-11-20 12:43:54.594,0.0,2024-11-24 13:26:10.234,12:43:54,12:44:06,13:26:10,HU,MC44v1,65
216,course-v1,2024-11-20 15:33:46.091,IE,2024-11-20 15:33:26.896,0.0,2024-11-21 13:04:12.000,15:33:26,15:33:46,13:04:11,HU,MC44v1,67
217,course-v1,2024-11-20 18:05:42.464,IE,2024-11-20 18:05:30.075,0.0,2024-11-30 02:50:12.683,18:05:30,18:05:42,02:50:12,HU,MC44v1,64
218,course-v1,2024-11-20 19:23:50.368,IE,2024-11-20 19:22:21.539,0.0,2024-11-21 11:44:14.530,19:22:21,19:23:50,11:44:14,HU,MC44v1,67
219,course-v1,2024-11-20 20:04:26.800,IE,2024-11-20 20:04:20.771,0.0,2024-11-22 23:38:35.369,20:04:20,20:04:26,23:38:35,HU,MC44v1,67
220,course-v1,2024-11-21 09:32:47.598,IT,2024-11-21 09:32:42.721,0.0,,09:32:42,09:32:47,,UNIPAR,MC08v1,2
222,course-v1,2024-11-21 20:46:35.273,IE,2024-11-21 20:46:18.261,0.0,2024-11-22 14:34:31.054,20:46:18,20:46:35,14:34:31,HU,MC44v1,67
223,course-v1,2024-11-22 05:07:21.188,MW,2024-11-22 05:07:06.222,0.0,,05:07:06,05:07:21,,HU,MC44v1,0
225,course-v1,2024-11-22 13:36:35.486,IE,2024-11-22 13:34:04.021,0.0,2024-11-22 19:03:51.593,13:34:04,13:36:35,19:03:51,HU,MC44v1,66
226,course-v1,2024-11-22 17:19:34.269,IE,2024-11-22 17:18:47.442,0.0,2024-11-24 00:36:48.082,17:18:47,17:19:34,00:36:48,HU,MC44v1,67
227,course-v1,2024-11-23 20:00:17.107,FR,2024-11-23 19:59:49.165,0.0,2025-01-10 10:32:12.531,19:59:49,20:00:17,10:32:12,UGA,MC34v1,57
229,course-v1,2024-11-24 10:14:16.504,DE,2024-11-24 10:14:09.480,0.0,2024-11-30 13:46:25.641,10:14:09,10:14:16,13:46:25,HU,MC44v1,64
231,course-v1,2024-11-24 21:44:31.946,IE,2024-11-24 21:41:29.257,0.0,2024-11-26 18:21:53.034,21:41:29,21:44:31,18:21:53,HU,MC44v1,67
232,course-v1,2024-11-25 12:56:27.847,IE,2024-11-25 12:55:43.371,0.0,2024-11-25 14:10:40.588,12:55:43,12:56:27,14:10:40,HU,MC44v1,67
233,course-v1,2024-11-25 13:39:36.553,IE,2024-11-25 13:39:25.825,0.0,2024-11-27 16:17:24.209,13:39:25,13:39:36,16:17:24,HU,MC44v1,67
234,course-v1,2024-11-25 14:43:08.238,IE,2024-11-25 14:43:04.731,0.0,2024-11-25 15:26:36.561,14:43:04,14:43:08,15:26:36,HU,MC44v1,57
235,course-v1,2024-11-25 15:34:31.126,IE,2024-11-25 15:29:40.240,0.0,2024-11-25 20:21:54.744,15:29:40,15:34:31,20:21:54,HU,MC44v1,67
236,course-v1,2024-11-25 18:20:09.299,IE,2024-11-25 18:20:05.292,0.0,2024-11-30 16:01:06.023,18:20:05,18:20:09,16:01:06,HU,MC44v1,53
237,course-v1,2024-11-26 09:44:41.094,MY,2024-11-26 07:19:29.523,0.0,,07:19:29,09:44:41,,UPV,MC21v1,1
238,course-v1,2024-11-26 11:58:23.841,IE,2024-11-26 11:58:18.147,0.0,2024-11-26 13:26:44.930,11:58:18,11:58:23,13:26:44,HU,MC44v1,67
239,course-v1,2024-11-26 11:59:45.241,IE,2024-11-26 11:59:16.400,0.0,2024-11-27 11:31:32.155,11:59:16,11:59:45,11:31:32,HU,MC44v1,67
240,course-v1,2024-11-26 12:16:31.794,IE,2024-11-26 12:16:19.694,0.0,2024-11-26 14:07:57.228,12:16:19,12:16:31,14:07:57,HU,MC44v1,67
241,course-v1,2024-11-26 12:26:19.054,IE,2024-11-26 12:25:59.047,0.0,2024-11-26 15:42:41.760,12:25:59,12:26:19,15:42:41,HU,MC44v1,66
242,course-v1,2024-11-26 12:40:23.547,IE,2024-11-26 12:40:11.181,0.0,2024-11-29 02:40:12.228,12:40:11,12:40:23,02:40:12,HU,MC44v1,67
243,course-v1,2024-11-26 13:16:30.188,IE,2024-11-26 13:16:23.912,0.0,2024-11-28 14:57:51.964,13:16:23,13:16:30,14:57:51,HU,MC44v1,66
244,course-v1,2024-11-26 14:11:26.103,IE,2024-11-26 14:11:16.520,0.0,2024-11-29 12:49:16.799,14:11:16,14:11:26,12:49:16,HU,MC44v1,67
245,course-v1,2024-11-26 14:13:05.329,IE,2024-11-26 14:12:51.566,0.0,2024-11-27 12:19:36.088,14:12:51,14:13:05,12:19:36,HU,MC44v1,65
246,course-v1,2024-11-26 15:30:12.884,IE,2024-11-26 15:27:31.214,0.0,2024-11-26 17:39:03.416,15:27:31,15:30:12,17:39:03,HU,MC44v1,67
247,course-v1,2024-11-26 16:42:11.468,ES,2024-11-26 16:32:56.238,0.0,,16:32:56,16:42:11,,DTU,MC27v1,24
248,course-v1,2024-11-26 16:57:59.534,IE,2024-11-26 16:57:52.556,0.0,2024-11-28 14:29:39.825,16:57:52,16:57:59,14:29:39,HU,MC44v1,67
249,course-v1,2024-11-26 18:28:16.552,IE,2024-11-26 18:28:06.273,0.0,2024-11-27 15:24:52.646,18:28:06,18:28:16,15:24:52,HU,MC44v1,67
250,course-v1,2024-11-26 19:30:45.740,IE,2024-11-26 19:29:42.695,0.0,2024-11-28 09:48:47.053,19:29:42,19:30:45,09:48:47,HU,MC44v1,67
251,course-v1,2024-11-26 19:47:34.885,IE,2024-11-26 19:45:03.105,0.0,2024-11-26 20:59:17.175,19:45:03,19:47:34,20:59:17,HU,MC44v1,67
252,course-v1,2024-12-05 16:35:57.101,KE,2024-11-26 21:35:31.773,0.0,,21:35:31,16:35:57,,DTU,MC30v1,25
252,course-v1,2024-11-26 21:40:19.714,KE,2024-11-26 21:35:31.773,0.0,2024-12-19 19:41:59.108,21:35:31,21:40:19,19:41:59,HU,MC40v1,54
252,course-v1,2024-11-26 21:41:18.206,KE,2024-11-26 21:35:31.773,0.0,2024-12-19 06:19:25.378,21:35:31,21:41:18,06:19:25,HU,MC41v1,86
252,course-v1,2024-11-26 21:40:47.378,KE,2024-11-26 21:35:31.773,0.0,,21:35:31,21:40:47,,HU,MC43v1,0
252,course-v1,2024-11-26 21:37:16.108,KE,2024-11-26 21:35:31.773,0.0,,21:35:31,21:37:16,,HU,MC44v1,1
252,course-v1,2024-11-26 21:39:45.076,KE,2024-11-26 21:35:31.773,0.0,2024-12-17 10:29:36.460,21:35:31,21:39:45,10:29:36,NUIM,MC02v1,145
252,course-v1,2024-12-05 16:35:14.329,KE,2024-11-26 21:35:31.773,0.0,,21:35:31,16:35:14,,NUIM,MC03v1,39
252,course-v1,2024-12-05 16:35:35.116,KE,2024-11-26 21:35:31.773,0.0,2024-12-19 14:32:06.916,21:35:31,16:35:35,14:32:06,NUIM,MC04v1,41
252,course-v1,2024-12-05 16:34:48.391,KE,2024-11-26 21:35:31.773,0.0,,21:35:31,16:34:48,,NUIM,MC05v1,0
252,course-v1,2024-11-26 21:39:01.176,KE,2024-11-26 21:35:31.773,0.0,,21:35:31,21:39:01,,UGA,MC35v1,0
252,course-v1,2024-11-26 21:38:19.141,KE,2024-11-26 21:35:31.773,0.0,,21:35:31,21:38:19,,UGA,MC37v1,7
252,course-v1,2024-11-26 21:41:34.493,KE,2024-11-26 21:35:31.773,0.0,,21:35:31,21:41:34,,UNIPAR,MC08v1,4
252,course-v1,2024-11-26 21:41:05.517,KE,2024-11-26 21:35:31.773,0.0,,21:35:31,21:41:05,,UNIPAR,MC09v1,0
252,course-v1,2024-12-05 16:33:52.062,KE,2024-11-26 21:35:31.773,0.0,,21:35:31,16:33:52,,UNISS,MC25v1,0
252,course-v1,2024-12-02 18:59:44.734,KE,2024-11-26 21:35:31.773,0.0,,21:35:31,18:59:44,,UPV,MC19v1,0
253,course-v1,2024-11-27 01:07:29.095,IE,2024-11-27 01:07:26.286,0.0,2024-11-27 08:49:52.589,01:07:26,01:07:29,08:49:52,HU,MC44v1,58
254,course-v1,2024-11-27 02:09:35.409,IN,2024-11-27 02:06:56.185,0.0,,02:06:56,02:09:35,,UCOI,MC12v1,9
255,course-v1,2024-11-27 10:02:39.935,IE,2024-11-27 10:02:13.958,0.0,2024-11-28 09:24:16.350,10:02:13,10:02:39,09:24:16,HU,MC44v1,66
256,course-v1,2024-11-27 10:35:26.125,FR,2024-11-27 10:33:09.979,0.0,,10:33:09,10:35:26,,UGA,MC34v1,42
256,course-v1,2024-11-27 10:33:31.495,FR,2024-11-27 10:33:09.979,0.0,2024-11-27 20:45:07.887,10:33:09,10:33:31,20:45:07,UGA,MC35v1,40
257,course-v1,2024-11-27 11:25:00.339,IE,2024-11-27 11:24:56.415,0.0,2024-11-30 18:51:07.249,11:24:56,11:25:00,18:51:07,HU,MC44v1,54
258,course-v1,2024-11-27 13:31:13.350,IE,2024-11-27 13:31:08.427,0.0,2024-11-27 15:12:35.652,13:31:08,13:31:13,15:12:35,HU,MC44v1,67
259,course-v1,2024-11-27 18:59:22.977,IE,2024-11-27 18:55:08.842,0.0,2024-11-27 21:30:10.561,18:55:08,18:59:22,21:30:10,HU,MC44v1,66
260,course-v1,2024-11-27 23:28:55.733,FR,2024-11-27 21:36:24.962,0.0,,21:36:24,23:28:55,,UGA,MC34v1,37
260,course-v1,2024-12-11 23:21:05.175,FR,2024-11-27 21:36:24.962,0.0,2024-12-12 08:46:15.585,21:36:24,23:21:05,08:46:15,UGA,MC35v1,34
261,course-v1,2024-11-27 22:07:35.493,IE,2024-11-27 22:07:29.911,0.0,2024-11-30 02:43:11.844,22:07:29,22:07:35,02:43:11,HU,MC44v1,66
262,course-v1,2024-11-28 10:32:24.558,IE,2024-11-28 10:32:02.725,0.0,2024-11-30 00:48:03.381,10:32:02,10:32:24,00:48:03,HU,MC44v1,66
263,course-v1,2024-11-28 13:45:40.370,IE,2024-11-28 13:41:55.479,0.0,2024-11-29 20:42:31.732,13:41:55,13:45:40,20:42:31,HU,MC44v1,67
264,course-v1,2024-11-28 13:49:56.398,IE,2024-11-28 13:49:52.245,0.0,2024-11-28 21:13:36.721,13:49:52,13:49:56,21:13:36,HU,MC44v1,67
266,course-v1,2024-11-28 23:09:29.293,IE,2024-11-28 23:09:22.687,0.0,2024-11-29 01:40:24.243,23:09:22,23:09:29,01:40:24,HU,MC44v1,67
